,year,month,day,hour,minute,SP,spot_price
23649,2020,5,8,16,30,36.0,34.1
23650,2020,5,8,17,0,37.0,33.27
23651,2020,5,8,17,30,38.0,34.19
23652,2020,5,8,18,0,39.0,38.27
23653,2020,5,8,18,30,40.0,36.78
23654,2020,5,8,19,0,41.0,37.08
23655,2020,5,8,19,30,42.0,33.63
23656,2020,5,8,20,0,43.0,30.64
23657,2020,5,8,20,30,44.0,31.96
23658,2020,5,8,21,0,45.0,37.04
23659,2020,5,8,21,30,46.0,36.96
23660,2020,5,8,22,0,47.0,35.8
23661,2020,5,8,22,30,48.0,32.71
23662,2020,5,8,23,0,1.0,37.09
23663,2020,5,8,23,30,2.0,37.8
23664,2020,5,9,0,0,3.0,34.68
23665,2020,5,9,0,30,4.0,34.19
23666,2020,5,9,1,0,5.0,32.59
23667,2020,5,9,1,30,6.0,32.18
23668,2020,5,9,2,0,7.0,31.76
23669,2020,5,9,2,30,8.0,30.95
23670,2020,5,9,3,0,9.0,33.86
23671,2020,5,9,3,30,10.0,34.8
23672,2020,5,9,4,0,11.0,33.68
23673,2020,5,9,4,30,12.0,37.45
23674,2020,5,9,5,0,13.0,32.1
23675,2020,5,9,5,30,14.0,34.12
23676,2020,5,9,6,0,15.0,33.8
23677,2020,5,9,6,30,16.0,34.95
23678,2020,5,9,7,0,17.0,31.48
23679,2020,5,9,7,30,18.0,33.11
23680,2020,5,9,8,0,19.0,32.53
23681,2020,5,9,8,30,20.0,31.44
23682,2020,5,9,9,0,21.0,31.37
23683,2020,5,9,9,30,22.0,37.38
23684,2020,5,9,10,0,23.0,35.88
23685,2020,5,9,10,30,24.0,33.79
23686,2020,5,9,11,0,25.0,32.1
23687,2020,5,9,11,30,26.0,26.05
23688,2020,5,9,12,0,27.0,21.05
23689,2020,5,9,12,30,28.0,19.45
23690,2020,5,9,13,0,29.0,16.77
23691,2020,5,9,13,30,30.0,17.38
23692,2020,5,9,14,0,31.0,30.18
23693,2020,5,9,14,30,32.0,30.73
23694,2020,5,9,15,0,33.0,37.28
23695,2020,5,9,15,30,34.0,40.27
23696,2020,5,9,16,0,35.0,41.43
23697,2020,5,9,16,30,36.0,37.57
23698,2020,5,9,17,0,37.0,35.67
23699,2020,5,9,17,30,38.0,35.49
23700,2020,5,9,18,0,39.0,32.91
23701,2020,5,9,18,30,40.0,34.51
23702,2020,5,9,19,0,41.0,40.1
23703,2020,5,9,19,30,42.0,38.01
23704,2020,5,9,20,0,43.0,33.05
23705,2020,5,9,20,30,44.0,26.15
23706,2020,5,9,21,0,45.0,32.49
23707,2020,5,9,21,30,46.0,34.01
23708,2020,5,9,22,0,47.0,39.33
23709,2020,5,9,22,30,48.0,37.55
23710,2020,5,9,23,0,1.0,34.75
23711,2020,5,9,23,30,2.0,31.22
23712,2020,5,10,0,0,3.0,36.75
23713,2020,5,10,0,30,4.0,32.17
23714,2020,5,10,1,0,5.0,29.35
23715,2020,5,10,1,30,6.0,27.25
23716,2020,5,10,2,0,7.0,25.93
23717,2020,5,10,2,30,8.0,20.2
23718,2020,5,10,3,0,9.0,26.7
23719,2020,5,10,3,30,10.0,17.2
23720,2020,5,10,4,0,11.0,19.52
23721,2020,5,10,4,30,12.0,9.89
23722,2020,5,10,5,0,13.0,19.12
23723,2020,5,10,5,30,14.0,24.97
23724,2020,5,10,6,0,15.0,20.61
23725,2020,5,10,6,30,16.0,14.54
23726,2020,5,10,7,0,17.0,8.71
23727,2020,5,10,7,30,18.0,7.94
23728,2020,5,10,8,0,19.0,6.41
23729,2020,5,10,8,30,20.0,10.18
23730,2020,5,10,9,0,21.0,8.63
23731,2020,5,10,9,30,22.0,17.11
23732,2020,5,10,10,0,23.0,14.65
23733,2020,5,10,10,30,24.0,22.42
23734,2020,5,10,11,0,25.0,28.09
23735,2020,5,10,11,30,26.0,23.41
23736,2020,5,10,12,0,27.0,9.48
23737,2020,5,10,12,30,28.0,14.38
23738,2020,5,10,13,0,29.0,19.88
23739,2020,5,10,13,30,30.0,29.29
23740,2020,5,10,14,0,31.0,-7.98
23741,2020,5,10,14,30,32.0,24.61
23742,2020,5,10,15,0,33.0,17.06
23743,2020,5,10,15,30,34.0,30.89
23744,2020,5,10,16,0,35.0,20.51
23745,2020,5,10,16,30,36.0,7.39
23746,2020,5,10,17,0,37.0,-2.66
23747,2020,5,10,17,30,38.0,-20.86
23748,2020,5,10,18,0,39.0,-5.11
23749,2020,5,10,18,30,40.0,-3.3
23750,2020,5,10,19,0,41.0,8.97
23751,2020,5,10,19,30,42.0,2.04
23752,2020,5,10,20,0,43.0,4.35
23753,2020,5,10,20,30,44.0,-9.16
23754,2020,5,10,21,0,45.0,2.0
23755,2020,5,10,21,30,46.0,15.45
23756,2020,5,10,22,0,47.0,29.25
23757,2020,5,10,22,30,48.0,18.23
23758,2020,5,10,23,0,1.0,-7.87
23759,2020,5,10,23,30,2.0,-6.18
23760,2020,5,11,0,0,3.0,-7.78
23761,2020,5,11,0,30,4.0,-5.91
23762,2020,5,11,1,0,5.0,-10.83
23763,2020,5,11,1,30,6.0,-13.9
23764,2020,5,11,2,0,7.0,-7.46
23765,2020,5,11,2,30,8.0,-10.41
23766,2020,5,11,3,0,9.0,-12.32
23767,2020,5,11,3,30,10.0,-10.62
23768,2020,5,11,4,0,11.0,-4.7
23769,2020,5,11,4,30,12.0,-1.95
23770,2020,5,11,5,0,13.0,-4.11
23771,2020,5,11,5,30,14.0,-0.9
23772,2020,5,11,6,0,15.0,0.33
23773,2020,5,11,6,30,16.0,2.2
23774,2020,5,11,7,0,17.0,6.72
23775,2020,5,11,7,30,18.0,5.79
23776,2020,5,11,8,0,19.0,12.13
23777,2020,5,11,8,30,20.0,13.9
23778,2020,5,11,9,0,21.0,17.46
23779,2020,5,11,9,30,22.0,17.75
23780,2020,5,11,10,0,23.0,18.66
23781,2020,5,11,10,30,24.0,18.89
23782,2020,5,11,11,0,25.0,14.06
23783,2020,5,11,11,30,26.0,16.2
23784,2020,5,11,12,0,27.0,28.16
23785,2020,5,11,12,30,28.0,21.91
23786,2020,5,11,13,0,29.0,10.88
23787,2020,5,11,13,30,30.0,5.42
23788,2020,5,11,14,0,31.0,7.16
23789,2020,5,11,14,30,32.0,11.0
23790,2020,5,11,15,0,33.0,11.02
23791,2020,5,11,15,30,34.0,19.62
23792,2020,5,11,16,0,35.0,26.75
23793,2020,5,11,16,30,36.0,31.56
23794,2020,5,11,17,0,37.0,29.74
23795,2020,5,11,17,30,38.0,29.23
23796,2020,5,11,18,0,39.0,27.53
23797,2020,5,11,18,30,40.0,31.25
23798,2020,5,11,19,0,41.0,39.45
23799,2020,5,11,19,30,42.0,31.52
23800,2020,5,11,20,0,43.0,32.86
23801,2020,5,11,20,30,44.0,36.19
23802,2020,5,11,21,0,45.0,39.89
23803,2020,5,11,21,30,46.0,22.96
23804,2020,5,11,22,0,47.0,11.51
23805,2020,5,11,22,30,48.0,-0.16
23806,2020,5,11,23,0,1.0,37.82
23807,2020,5,11,23,30,2.0,41.74
23808,2020,5,12,0,0,3.0,40.71
23809,2020,5,12,0,30,4.0,39.55
23810,2020,5,12,1,0,5.0,39.46
23811,2020,5,12,1,30,6.0,37.64
23812,2020,5,12,2,0,7.0,33.0
23813,2020,5,12,2,30,8.0,33.58
23814,2020,5,12,3,0,9.0,32.16
23815,2020,5,12,3,30,10.0,26.6
23816,2020,5,12,4,0,11.0,30.53
23817,2020,5,12,4,30,12.0,27.47
23818,2020,5,12,5,0,13.0,27.16
23819,2020,5,12,5,30,14.0,21.56
23820,2020,5,12,6,0,15.0,15.74
23821,2020,5,12,6,30,16.0,16.32
23822,2020,5,12,7,0,17.0,21.01
23823,2020,5,12,7,30,18.0,22.22
23824,2020,5,12,8,0,19.0,16.69
23825,2020,5,12,8,30,20.0,10.72
23826,2020,5,12,9,0,21.0,14.54
23827,2020,5,12,9,30,22.0,19.7
23828,2020,5,12,10,0,23.0,26.37
23829,2020,5,12,10,30,24.0,25.38
23830,2020,5,12,11,0,25.0,23.52
23831,2020,5,12,11,30,26.0,17.11
23832,2020,5,12,12,0,27.0,15.56
23833,2020,5,12,12,30,28.0,14.73
23834,2020,5,12,13,0,29.0,13.5
23835,2020,5,12,13,30,30.0,12.88
23836,2020,5,12,14,0,31.0,14.45
23837,2020,5,12,14,30,32.0,16.29
23838,2020,5,12,15,0,33.0,13.77
23839,2020,5,12,15,30,34.0,18.44
23840,2020,5,12,16,0,35.0,25.22
23841,2020,5,12,16,30,36.0,26.84
23842,2020,5,12,17,0,37.0,30.61
23843,2020,5,12,17,30,38.0,33.57
23844,2020,5,12,18,0,39.0,31.67
23845,2020,5,12,18,30,40.0,35.05
23846,2020,5,12,19,0,41.0,34.85
23847,2020,5,12,19,30,42.0,24.77
23848,2020,5,12,20,0,43.0,17.28
23849,2020,5,12,20,30,44.0,22.69
23850,2020,5,12,21,0,45.0,14.36
23851,2020,5,12,21,30,46.0,18.45
23852,2020,5,12,22,0,47.0,25.9
23853,2020,5,12,22,30,48.0,25.96
23854,2020,5,12,23,0,1.0,8.5
23855,2020,5,12,23,30,2.0,7.8
23856,2020,5,13,0,0,3.0,7.53
23857,2020,5,13,0,30,4.0,5.82
23858,2020,5,13,1,0,5.0,7.92
23859,2020,5,13,1,30,6.0,11.77
23860,2020,5,13,2,0,7.0,13.97
23861,2020,5,13,2,30,8.0,16.26
23862,2020,5,13,3,0,9.0,11.56
23863,2020,5,13,3,30,10.0,10.97
23864,2020,5,13,4,0,11.0,18.3
23865,2020,5,13,4,30,12.0,19.32
23866,2020,5,13,5,0,13.0,20.83
23867,2020,5,13,5,30,14.0,33.9
23868,2020,5,13,6,0,15.0,29.32
23869,2020,5,13,6,30,16.0,27.1
23870,2020,5,13,7,0,17.0,22.02
23871,2020,5,13,7,30,18.0,21.3
23872,2020,5,13,8,0,19.0,24.48
23873,2020,5,13,8,30,20.0,23.26
23874,2020,5,13,9,0,21.0,24.18
23875,2020,5,13,9,30,22.0,29.74
23876,2020,5,13,10,0,23.0,32.64
23877,2020,5,13,10,30,24.0,33.47
23878,2020,5,13,11,0,25.0,33.0
23879,2020,5,13,11,30,26.0,32.62
23880,2020,5,13,12,0,27.0,31.76
23881,2020,5,13,12,30,28.0,30.37
23882,2020,5,13,13,0,29.0,28.01
23883,2020,5,13,13,30,30.0,23.68
23884,2020,5,13,14,0,31.0,28.18
23885,2020,5,13,14,30,32.0,28.46
23886,2020,5,13,15,0,33.0,24.96
23887,2020,5,13,15,30,34.0,29.73
23888,2020,5,13,16,0,35.0,22.9
23889,2020,5,13,16,30,36.0,24.04
23890,2020,5,13,17,0,37.0,23.84
23891,2020,5,13,17,30,38.0,21.55
23892,2020,5,13,18,0,39.0,23.09
23893,2020,5,13,18,30,40.0,23.63
23894,2020,5,13,19,0,41.0,26.73
23895,2020,5,13,19,30,42.0,11.91
23896,2020,5,13,20,0,43.0,14.05
23897,2020,5,13,20,30,44.0,25.7
23898,2020,5,13,21,0,45.0,32.22
23899,2020,5,13,21,30,46.0,29.65
23900,2020,5,13,22,0,47.0,20.6
23901,2020,5,13,22,30,48.0,18.12
23902,2020,5,13,23,0,1.0,17.66
23903,2020,5,13,23,30,2.0,30.13
23904,2020,5,14,0,0,3.0,29.89
23905,2020,5,14,0,30,4.0,27.02
23906,2020,5,14,1,0,5.0,25.33
23907,2020,5,14,1,30,6.0,27.01
23908,2020,5,14,2,0,7.0,24.2
23909,2020,5,14,2,30,8.0,25.09
23910,2020,5,14,3,0,9.0,26.64
23911,2020,5,14,3,30,10.0,31.37
23912,2020,5,14,4,0,11.0,33.73
23913,2020,5,14,4,30,12.0,33.8
23914,2020,5,14,5,0,13.0,25.78
23915,2020,5,14,5,30,14.0,31.89
23916,2020,5,14,6,0,15.0,33.77
23917,2020,5,14,6,30,16.0,33.2
23918,2020,5,14,7,0,17.0,31.26
23919,2020,5,14,7,30,18.0,26.36
23920,2020,5,14,8,0,19.0,28.21
23921,2020,5,14,8,30,20.0,28.51
23922,2020,5,14,9,0,21.0,25.49
23923,2020,5,14,9,30,22.0,27.64
23924,2020,5,14,10,0,23.0,30.05
23925,2020,5,14,10,30,24.0,31.29
23926,2020,5,14,11,0,25.0,31.22
23927,2020,5,14,11,30,26.0,23.78
23928,2020,5,14,12,0,27.0,18.82
23929,2020,5,14,12,30,28.0,16.49
23930,2020,5,14,13,0,29.0,10.88
23931,2020,5,14,13,30,30.0,11.43
23932,2020,5,14,14,0,31.0,11.53
23933,2020,5,14,14,30,32.0,13.67
23934,2020,5,14,15,0,33.0,6.98
23935,2020,5,14,15,30,34.0,12.88
23936,2020,5,14,16,0,35.0,21.26
23937,2020,5,14,16,30,36.0,23.78
23938,2020,5,14,17,0,37.0,25.99
23939,2020,5,14,17,30,38.0,27.07
23940,2020,5,14,18,0,39.0,28.08
23941,2020,5,14,18,30,40.0,29.01
23942,2020,5,14,19,0,41.0,31.67
23943,2020,5,14,19,30,42.0,33.15
23944,2020,5,14,20,0,43.0,31.57
23945,2020,5,14,20,30,44.0,28.42
23946,2020,5,14,21,0,45.0,28.61
23947,2020,5,14,21,30,46.0,30.79
23948,2020,5,14,22,0,47.0,20.64
23949,2020,5,14,22,30,48.0,18.21
23950,2020,5,14,23,0,1.0,18.03
23951,2020,5,14,23,30,2.0,21.23
23952,2020,5,15,0,0,3.0,24.99
23953,2020,5,15,0,30,4.0,29.26
23954,2020,5,15,1,0,5.0,27.45
23955,2020,5,15,1,30,6.0,24.03
23956,2020,5,15,2,0,7.0,22.61
23957,2020,5,15,2,30,8.0,20.96
23958,2020,5,15,3,0,9.0,22.02
23959,2020,5,15,3,30,10.0,21.48
23960,2020,5,15,4,0,11.0,19.98
23961,2020,5,15,4,30,12.0,26.87
23962,2020,5,15,5,0,13.0,28.58
23963,2020,5,15,5,30,14.0,33.16
23964,2020,5,15,6,0,15.0,32.88
23965,2020,5,15,6,30,16.0,28.09
23966,2020,5,15,7,0,17.0,20.67
23967,2020,5,15,7,30,18.0,20.29
23968,2020,5,15,8,0,19.0,18.02
23969,2020,5,15,8,30,20.0,20.32
23970,2020,5,15,9,0,21.0,20.46
23971,2020,5,15,9,30,22.0,19.48
23972,2020,5,15,10,0,23.0,20.94
23973,2020,5,15,10,30,24.0,19.71
23974,2020,5,15,11,0,25.0,22.56
23975,2020,5,15,11,30,26.0,22.43
23976,2020,5,15,12,0,27.0,16.49
23977,2020,5,15,12,30,28.0,13.04
23978,2020,5,15,13,0,29.0,11.11
23979,2020,5,15,13,30,30.0,12.52
23980,2020,5,15,14,0,31.0,11.54
23981,2020,5,15,14,30,32.0,14.95
23982,2020,5,15,15,0,33.0,17.26
23983,2020,5,15,15,30,34.0,20.77
23984,2020,5,15,16,0,35.0,28.39
23985,2020,5,15,16,30,36.0,33.1
23986,2020,5,15,17,0,37.0,26.68
23987,2020,5,15,17,30,38.0,23.67
23988,2020,5,15,18,0,39.0,28.24
23989,2020,5,15,18,30,40.0,29.07
23990,2020,5,15,19,0,41.0,33.13
23991,2020,5,15,19,30,42.0,32.14
23992,2020,5,15,20,0,43.0,28.98
23993,2020,5,15,20,30,44.0,26.07
23994,2020,5,15,21,0,45.0,28.31
23995,2020,5,15,21,30,46.0,30.86
23996,2020,5,15,22,0,47.0,26.42
23997,2020,5,15,22,30,48.0,22.77
23998,2020,5,15,23,0,1.0,14.89
23999,2020,5,15,23,30,2.0,14.65
24000,2020,5,16,0,0,3.0,13.66
24001,2020,5,16,0,30,4.0,12.18
24002,2020,5,16,1,0,5.0,12.57
24003,2020,5,16,1,30,6.0,18.03
24004,2020,5,16,2,0,7.0,14.67
24005,2020,5,16,2,30,8.0,12.87
24006,2020,5,16,3,0,9.0,12.2
24007,2020,5,16,3,30,10.0,10.86
24008,2020,5,16,4,0,11.0,13.93
24009,2020,5,16,4,30,12.0,15.13
24010,2020,5,16,5,0,13.0,22.17
24011,2020,5,16,5,30,14.0,27.32
24012,2020,5,16,6,0,15.0,31.54
24013,2020,5,16,6,30,16.0,34.02
24014,2020,5,16,7,0,17.0,23.91
24015,2020,5,16,7,30,18.0,22.09
24016,2020,5,16,8,0,19.0,13.15
24017,2020,5,16,8,30,20.0,12.29
24018,2020,5,16,9,0,21.0,11.1
24019,2020,5,16,9,30,22.0,10.15
24020,2020,5,16,10,0,23.0,10.98
24021,2020,5,16,10,30,24.0,10.93
24022,2020,5,16,11,0,25.0,10.02
24023,2020,5,16,11,30,26.0,6.47
24024,2020,5,16,12,0,27.0,6.79
24025,2020,5,16,12,30,28.0,6.36
24026,2020,5,16,13,0,29.0,7.7
24027,2020,5,16,13,30,30.0,7.51
24028,2020,5,16,14,0,31.0,9.85
24029,2020,5,16,14,30,32.0,16.8
24030,2020,5,16,15,0,33.0,20.7
24031,2020,5,16,15,30,34.0,30.3
24032,2020,5,16,16,0,35.0,35.57
24033,2020,5,16,16,30,36.0,37.52
24034,2020,5,16,17,0,37.0,34.51
24035,2020,5,16,17,30,38.0,34.13
24036,2020,5,16,18,0,39.0,35.92
24037,2020,5,16,18,30,40.0,36.88
24038,2020,5,16,19,0,41.0,39.74
24039,2020,5,16,19,30,42.0,38.04
24040,2020,5,16,20,0,43.0,35.67
24041,2020,5,16,20,30,44.0,35.73
24042,2020,5,16,21,0,45.0,35.31
24043,2020,5,16,21,30,46.0,30.74
24044,2020,5,16,22,0,47.0,29.27
24045,2020,5,16,22,30,48.0,20.96
24046,2020,5,16,23,0,1.0,32.79
24047,2020,5,16,23,30,2.0,33.78
24048,2020,5,17,0,0,3.0,32.08
24049,2020,5,17,0,30,4.0,31.08
24050,2020,5,17,1,0,5.0,32.51
24051,2020,5,17,1,30,6.0,26.53
24052,2020,5,17,2,0,7.0,22.71
24053,2020,5,17,2,30,8.0,22.09
24054,2020,5,17,3,0,9.0,21.89
24055,2020,5,17,3,30,10.0,17.86
24056,2020,5,17,4,0,11.0,12.13
24057,2020,5,17,4,30,12.0,12.58
24058,2020,5,17,5,0,13.0,27.46
24059,2020,5,17,5,30,14.0,29.11
24060,2020,5,17,6,0,15.0,23.97
24061,2020,5,17,6,30,16.0,28.39
24062,2020,5,17,7,0,17.0,31.93
24063,2020,5,17,7,30,18.0,30.99
24064,2020,5,17,8,0,19.0,28.65
24065,2020,5,17,8,30,20.0,31.0
24066,2020,5,17,9,0,21.0,27.3
24067,2020,5,17,9,30,22.0,23.96
24068,2020,5,17,10,0,23.0,26.71
24069,2020,5,17,10,30,24.0,24.82
24070,2020,5,17,11,0,25.0,10.36
24071,2020,5,17,11,30,26.0,6.77
24072,2020,5,17,12,0,27.0,14.56
24073,2020,5,17,12,30,28.0,5.59
24074,2020,5,17,13,0,29.0,2.11
24075,2020,5,17,13,30,30.0,1.76
24076,2020,5,17,14,0,31.0,6.08
24077,2020,5,17,14,30,32.0,11.04
24078,2020,5,17,15,0,33.0,25.77
24079,2020,5,17,15,30,34.0,36.75
24080,2020,5,17,16,0,35.0,40.47
24081,2020,5,17,16,30,36.0,39.49
24082,2020,5,17,17,0,37.0,34.13
24083,2020,5,17,17,30,38.0,32.69
24084,2020,5,17,18,0,39.0,40.86
24085,2020,5,17,18,30,40.0,42.6
24086,2020,5,17,19,0,41.0,38.51
24087,2020,5,17,19,30,42.0,35.56
24088,2020,5,17,20,0,43.0,25.95
24089,2020,5,17,20,30,44.0,19.52
24090,2020,5,17,21,0,45.0,27.25
24091,2020,5,17,21,30,46.0,32.52
24092,2020,5,17,22,0,47.0,26.79
24093,2020,5,17,22,30,48.0,25.99
24094,2020,5,17,23,0,1.0,20.13
24095,2020,5,17,23,30,2.0,12.13
24096,2020,5,18,0,0,3.0,11.26
24097,2020,5,18,0,30,4.0,8.75
24098,2020,5,18,1,0,5.0,35.36
24099,2020,5,18,1,30,6.0,33.56
24100,2020,5,18,2,0,7.0,21.75
24101,2020,5,18,2,30,8.0,19.33
24102,2020,5,18,3,0,9.0,32.43
24103,2020,5,18,3,30,10.0,34.45
24104,2020,5,18,4,0,11.0,30.85
24105,2020,5,18,4,30,12.0,30.56
24106,2020,5,18,5,0,13.0,20.71
24107,2020,5,18,5,30,14.0,30.76
24108,2020,5,18,6,0,15.0,33.33
24109,2020,5,18,6,30,16.0,33.74
24110,2020,5,18,7,0,17.0,35.13
24111,2020,5,18,7,30,18.0,33.93
24112,2020,5,18,8,0,19.0,31.55
24113,2020,5,18,8,30,20.0,30.76
24114,2020,5,18,9,0,21.0,28.81
24115,2020,5,18,9,30,22.0,20.0
24116,2020,5,18,10,0,23.0,23.18
24117,2020,5,18,10,30,24.0,28.07
24118,2020,5,18,11,0,25.0,19.88
24119,2020,5,18,11,30,26.0,7.44
24120,2020,5,18,12,0,27.0,9.45
24121,2020,5,18,12,30,28.0,10.36
24122,2020,5,18,13,0,29.0,15.91
24123,2020,5,18,13,30,30.0,20.14
24124,2020,5,18,14,0,31.0,14.74
24125,2020,5,18,14,30,32.0,29.31
24126,2020,5,18,15,0,33.0,34.13
24127,2020,5,18,15,30,34.0,37.96
24128,2020,5,18,16,0,35.0,39.21
24129,2020,5,18,16,30,36.0,37.15
24130,2020,5,18,17,0,37.0,35.14
24131,2020,5,18,17,30,38.0,36.18
24132,2020,5,18,18,0,39.0,34.96
24133,2020,5,18,18,30,40.0,35.33
24134,2020,5,18,19,0,41.0,35.88
24135,2020,5,18,19,30,42.0,35.44
24136,2020,5,18,20,0,43.0,32.79
24137,2020,5,18,20,30,44.0,28.73
24138,2020,5,18,21,0,45.0,26.24
24139,2020,5,18,21,30,46.0,22.76
24140,2020,5,18,22,0,47.0,18.88
24141,2020,5,18,22,30,48.0,10.42
24142,2020,5,18,23,0,1.0,13.75
24143,2020,5,18,23,30,2.0,15.89
24144,2020,5,19,0,0,3.0,12.1
24145,2020,5,19,0,30,4.0,9.49
24146,2020,5,19,1,0,5.0,10.59
24147,2020,5,19,1,30,6.0,9.54
24148,2020,5,19,2,0,7.0,10.28
24149,2020,5,19,2,30,8.0,12.06
24150,2020,5,19,3,0,9.0,21.71
24151,2020,5,19,3,30,10.0,16.96
24152,2020,5,19,4,0,11.0,16.64
24153,2020,5,19,4,30,12.0,21.21
24154,2020,5,19,5,0,13.0,20.16
24155,2020,5,19,5,30,14.0,21.56
24156,2020,5,19,6,0,15.0,32.26
24157,2020,5,19,6,30,16.0,33.08
24158,2020,5,19,7,0,17.0,33.34
24159,2020,5,19,7,30,18.0,31.59
24160,2020,5,19,8,0,19.0,33.1
24161,2020,5,19,8,30,20.0,32.32
24162,2020,5,19,9,0,21.0,32.1
24163,2020,5,19,9,30,22.0,34.19
24164,2020,5,19,10,0,23.0,35.45
24165,2020,5,19,10,30,24.0,33.85
24166,2020,5,19,11,0,25.0,27.59
24167,2020,5,19,11,30,26.0,15.27
24168,2020,5,19,12,0,27.0,11.39
24169,2020,5,19,12,30,28.0,14.26
24170,2020,5,19,13,0,29.0,19.78
24171,2020,5,19,13,30,30.0,18.22
24172,2020,5,19,14,0,31.0,13.47
24173,2020,5,19,14,30,32.0,17.31
24174,2020,5,19,15,0,33.0,20.47
24175,2020,5,19,15,30,34.0,27.85
24176,2020,5,19,16,0,35.0,33.85
24177,2020,5,19,16,30,36.0,34.17
24178,2020,5,19,17,0,37.0,32.68
24179,2020,5,19,17,30,38.0,34.29
24180,2020,5,19,18,0,39.0,36.32
24181,2020,5,19,18,30,40.0,37.21
24182,2020,5,19,19,0,41.0,34.93
24183,2020,5,19,19,30,42.0,30.98
24184,2020,5,19,20,0,43.0,28.58
24185,2020,5,19,20,30,44.0,27.13
24186,2020,5,19,21,0,45.0,26.77
24187,2020,5,19,21,30,46.0,24.46
24188,2020,5,19,22,0,47.0,18.3
24189,2020,5,19,22,30,48.0,13.86
24190,2020,5,19,23,0,1.0,31.45
24191,2020,5,19,23,30,2.0,31.9
24192,2020,5,20,0,0,3.0,28.13
24193,2020,5,20,0,30,4.0,23.23
24194,2020,5,20,1,0,5.0,26.69
24195,2020,5,20,1,30,6.0,24.48
24196,2020,5,20,2,0,7.0,19.79
24197,2020,5,20,2,30,8.0,17.92
24198,2020,5,20,3,0,9.0,15.37
24199,2020,5,20,3,30,10.0,12.88
24200,2020,5,20,4,0,11.0,17.44
24201,2020,5,20,4,30,12.0,29.16
24202,2020,5,20,5,0,13.0,22.77
24203,2020,5,20,5,30,14.0,34.45
24204,2020,5,20,6,0,15.0,34.21
24205,2020,5,20,6,30,16.0,33.62
24206,2020,5,20,7,0,17.0,33.41
24207,2020,5,20,7,30,18.0,30.98
24208,2020,5,20,8,0,19.0,24.58
24209,2020,5,20,8,30,20.0,21.03
24210,2020,5,20,9,0,21.0,23.88
24211,2020,5,20,9,30,22.0,27.64
24212,2020,5,20,10,0,23.0,29.84
24213,2020,5,20,10,30,24.0,27.96
24214,2020,5,20,11,0,25.0,24.41
24215,2020,5,20,11,30,26.0,21.53
24216,2020,5,20,12,0,27.0,17.73
24217,2020,5,20,12,30,28.0,14.62
24218,2020,5,20,13,0,29.0,11.69
24219,2020,5,20,13,30,30.0,17.33
24220,2020,5,20,14,0,31.0,22.81
24221,2020,5,20,14,30,32.0,25.85
24222,2020,5,20,15,0,33.0,27.21
24223,2020,5,20,15,30,34.0,27.86
24224,2020,5,20,16,0,35.0,26.19
24225,2020,5,20,16,30,36.0,25.16
24226,2020,5,20,17,0,37.0,35.31
24227,2020,5,20,17,30,38.0,35.42
24228,2020,5,20,18,0,39.0,34.78
24229,2020,5,20,18,30,40.0,34.18
24230,2020,5,20,19,0,41.0,29.73
24231,2020,5,20,19,30,42.0,24.18
24232,2020,5,20,20,0,43.0,23.2
24233,2020,5,20,20,30,44.0,25.35
24234,2020,5,20,21,0,45.0,28.89
24235,2020,5,20,21,30,46.0,29.42
24236,2020,5,20,22,0,47.0,29.57
24237,2020,5,20,22,30,48.0,28.3
24238,2020,5,20,23,0,1.0,16.26
24239,2020,5,20,23,30,2.0,18.84
24240,2020,5,21,0,0,3.0,15.88
24241,2020,5,21,0,30,4.0,12.68
24242,2020,5,21,1,0,5.0,17.94
24243,2020,5,21,1,30,6.0,13.84
24244,2020,5,21,2,0,7.0,14.79
24245,2020,5,21,2,30,8.0,14.53
24246,2020,5,21,3,0,9.0,13.44
24247,2020,5,21,3,30,10.0,14.78
24248,2020,5,21,4,0,11.0,12.33
24249,2020,5,21,4,30,12.0,14.55
24250,2020,5,21,5,0,13.0,9.49
24251,2020,5,21,5,30,14.0,15.01
24252,2020,5,21,6,0,15.0,22.72
24253,2020,5,21,6,30,16.0,27.49
24254,2020,5,21,7,0,17.0,32.36
24255,2020,5,21,7,30,18.0,32.43
24256,2020,5,21,8,0,19.0,32.17
24257,2020,5,21,8,30,20.0,29.1
24258,2020,5,21,9,0,21.0,18.6
24259,2020,5,21,9,30,22.0,16.84
24260,2020,5,21,10,0,23.0,20.87
24261,2020,5,21,10,30,24.0,24.54
24262,2020,5,21,11,0,25.0,27.97
24263,2020,5,21,11,30,26.0,20.09
24264,2020,5,21,12,0,27.0,20.12
24265,2020,5,21,12,30,28.0,27.03
24266,2020,5,21,13,0,29.0,29.13
24267,2020,5,21,13,30,30.0,26.38
24268,2020,5,21,14,0,31.0,25.99
24269,2020,5,21,14,30,32.0,23.42
24270,2020,5,21,15,0,33.0,23.47
24271,2020,5,21,15,30,34.0,29.82
24272,2020,5,21,16,0,35.0,33.78
24273,2020,5,21,16,30,36.0,34.52
24274,2020,5,21,17,0,37.0,26.68
24275,2020,5,21,17,30,38.0,23.1
24276,2020,5,21,18,0,39.0,21.43
24277,2020,5,21,18,30,40.0,17.49
24278,2020,5,21,19,0,41.0,20.34
24279,2020,5,21,19,30,42.0,16.37
24280,2020,5,21,20,0,43.0,16.81
24281,2020,5,21,20,30,44.0,20.21
24282,2020,5,21,21,0,45.0,17.15
