,year,month,day,hour,minute,apx_da_hourly
24029,2020,8,13,13,30,35.09
24030,2020,8,13,14,0,36.0
24031,2020,8,13,14,30,36.0
24032,2020,8,13,15,0,39.3
24033,2020,8,13,15,30,39.3
24034,2020,8,13,16,0,45.92
24035,2020,8,13,16,30,45.92
24036,2020,8,13,17,0,49.33
24037,2020,8,13,17,30,49.33
24038,2020,8,13,18,0,45.2
24039,2020,8,13,18,30,45.2
24040,2020,8,13,19,0,40.93
24041,2020,8,13,19,30,40.93
24042,2020,8,13,20,0,38.75
24043,2020,8,13,20,30,38.75
24044,2020,8,13,21,0,33.44
24045,2020,8,13,21,30,33.44
24046,2020,8,13,22,0,30.93
24047,2020,8,13,22,30,30.93
24048,2020,8,13,23,0,29.53
24049,2020,8,13,23,30,29.53
24050,2020,8,14,0,0,28.77
24051,2020,8,14,0,30,28.77
24052,2020,8,14,1,0,27.02
24053,2020,8,14,1,30,27.02
24054,2020,8,14,2,0,26.57
24055,2020,8,14,2,30,26.57
24056,2020,8,14,3,0,28.36
24057,2020,8,14,3,30,28.36
24058,2020,8,14,4,0,30.05
24059,2020,8,14,4,30,30.05
24060,2020,8,14,5,0,31.58
24061,2020,8,14,5,30,31.58
24062,2020,8,14,6,0,35.06
24063,2020,8,14,6,30,35.06
24064,2020,8,14,7,0,38.17
24065,2020,8,14,7,30,38.17
24066,2020,8,14,8,0,41.86
24067,2020,8,14,8,30,41.86
24068,2020,8,14,9,0,41.86
24069,2020,8,14,9,30,41.86
24070,2020,8,14,10,0,42.0
24071,2020,8,14,10,30,42.0
24072,2020,8,14,11,0,44.0
24073,2020,8,14,11,30,44.0
24074,2020,8,14,12,0,43.65
24075,2020,8,14,12,30,43.65
24076,2020,8,14,13,0,36.4
24077,2020,8,14,13,30,36.4
24078,2020,8,14,14,0,35.44
24079,2020,8,14,14,30,35.44
24080,2020,8,14,15,0,38.0
24081,2020,8,14,15,30,38.0
24082,2020,8,14,16,0,43.97
24083,2020,8,14,16,30,43.97
24084,2020,8,14,17,0,43.37
24085,2020,8,14,17,30,43.37
24086,2020,8,14,18,0,40.09
24087,2020,8,14,18,30,40.09
24088,2020,8,14,19,0,38.8
24089,2020,8,14,19,30,38.8
24090,2020,8,14,20,0,37.14
24091,2020,8,14,20,30,37.14
24092,2020,8,14,21,0,32.9
24093,2020,8,14,21,30,32.9
24094,2020,8,14,22,0,35.67
24095,2020,8,14,22,30,35.67
24096,2020,8,14,23,0,31.58
24097,2020,8,14,23,30,31.58
24098,2020,8,15,0,0,29.59
24099,2020,8,15,0,30,29.59
24100,2020,8,15,1,0,28.23
24101,2020,8,15,1,30,28.23
24102,2020,8,15,2,0,27.87
24103,2020,8,15,2,30,27.87
24104,2020,8,15,3,0,27.07
24105,2020,8,15,3,30,27.07
24106,2020,8,15,4,0,27.02
24107,2020,8,15,4,30,27.02
24108,2020,8,15,5,0,27.0
24109,2020,8,15,5,30,27.0
24110,2020,8,15,6,0,28.18
24111,2020,8,15,6,30,28.18
24112,2020,8,15,7,0,29.9
24113,2020,8,15,7,30,29.9
24114,2020,8,15,8,0,37.17
24115,2020,8,15,8,30,37.17
24116,2020,8,15,9,0,39.0
24117,2020,8,15,9,30,39.0
24118,2020,8,15,10,0,40.8
24119,2020,8,15,10,30,40.8
24120,2020,8,15,11,0,39.99
24121,2020,8,15,11,30,39.99
24122,2020,8,15,12,0,37.62
24123,2020,8,15,12,30,37.62
24124,2020,8,15,13,0,32.19
24125,2020,8,15,13,30,32.19
24126,2020,8,15,14,0,30.69
24127,2020,8,15,14,30,30.69
24128,2020,8,15,15,0,37.0
24129,2020,8,15,15,30,37.0
24130,2020,8,15,16,0,44.0
24131,2020,8,15,16,30,44.0
24132,2020,8,15,17,0,44.48
24133,2020,8,15,17,30,44.48
24134,2020,8,15,18,0,38.2
24135,2020,8,15,18,30,38.2
24136,2020,8,15,19,0,37.19
24137,2020,8,15,19,30,37.19
24138,2020,8,15,20,0,36.78
24139,2020,8,15,20,30,36.78
24140,2020,8,15,21,0,31.6
24141,2020,8,15,21,30,31.6
24142,2020,8,15,22,0,35.71
24143,2020,8,15,22,30,35.71
24144,2020,8,15,23,0,32.29
24145,2020,8,15,23,30,32.29
24146,2020,8,16,0,0,31.2
24147,2020,8,16,0,30,31.2
24148,2020,8,16,1,0,28.65
24149,2020,8,16,1,30,28.65
24150,2020,8,16,2,0,26.8
24151,2020,8,16,2,30,26.8
24152,2020,8,16,3,0,26.9
24153,2020,8,16,3,30,26.9
24154,2020,8,16,4,0,24.24
24155,2020,8,16,4,30,24.24
24156,2020,8,16,5,0,24.2
24157,2020,8,16,5,30,24.2
24158,2020,8,16,6,0,26.11
24159,2020,8,16,6,30,26.11
24160,2020,8,16,7,0,30.07
24161,2020,8,16,7,30,30.07
24162,2020,8,16,8,0,35.17
24163,2020,8,16,8,30,35.17
24164,2020,8,16,9,0,38.74
24165,2020,8,16,9,30,38.74
24166,2020,8,16,10,0,38.4
24167,2020,8,16,10,30,38.4
24168,2020,8,16,11,0,41.5
24169,2020,8,16,11,30,41.5
24170,2020,8,16,12,0,38.6
24171,2020,8,16,12,30,38.6
24172,2020,8,16,13,0,34.0
24173,2020,8,16,13,30,34.0
24174,2020,8,16,14,0,34.93
24175,2020,8,16,14,30,34.93
24176,2020,8,16,15,0,39.0
24177,2020,8,16,15,30,39.0
24178,2020,8,16,16,0,44.97
24179,2020,8,16,16,30,44.97
24180,2020,8,16,17,0,42.98
24181,2020,8,16,17,30,42.98
24182,2020,8,16,18,0,39.7
24183,2020,8,16,18,30,39.7
24184,2020,8,16,19,0,41.34
24185,2020,8,16,19,30,41.34
24186,2020,8,16,20,0,39.71
24187,2020,8,16,20,30,39.71
24188,2020,8,16,21,0,34.22
24189,2020,8,16,21,30,34.22
24190,2020,8,16,22,0,32.86
24191,2020,8,16,22,30,32.86
24192,2020,8,16,23,0,30.0
24193,2020,8,16,23,30,30.0
24194,2020,8,17,0,0,27.93
24195,2020,8,17,0,30,27.93
24196,2020,8,17,1,0,27.9
24197,2020,8,17,1,30,27.9
24198,2020,8,17,2,0,26.07
24199,2020,8,17,2,30,26.07
24200,2020,8,17,3,0,28.1
24201,2020,8,17,3,30,28.1
24202,2020,8,17,4,0,32.31
24203,2020,8,17,4,30,32.31
24204,2020,8,17,5,0,35.76
24205,2020,8,17,5,30,35.76
24206,2020,8,17,6,0,38.82
24207,2020,8,17,6,30,38.82
24208,2020,8,17,7,0,41.73
24209,2020,8,17,7,30,41.73
24210,2020,8,17,8,0,44.0
24211,2020,8,17,8,30,44.0
24212,2020,8,17,9,0,45.0
24213,2020,8,17,9,30,45.0
24214,2020,8,17,10,0,43.38
24215,2020,8,17,10,30,43.38
24216,2020,8,17,11,0,45.0
24217,2020,8,17,11,30,45.0
24218,2020,8,17,12,0,40.0
24219,2020,8,17,12,30,40.0
24220,2020,8,17,13,0,37.07
24221,2020,8,17,13,30,37.07
24222,2020,8,17,14,0,38.23
24223,2020,8,17,14,30,38.23
24224,2020,8,17,15,0,46.5
24225,2020,8,17,15,30,46.5
24226,2020,8,17,16,0,55.99
24227,2020,8,17,16,30,55.99
24228,2020,8,17,17,0,57.75
24229,2020,8,17,17,30,57.75
24230,2020,8,17,18,0,51.77
24231,2020,8,17,18,30,51.77
24232,2020,8,17,19,0,47.65
24233,2020,8,17,19,30,47.65
24234,2020,8,17,20,0,41.96
24235,2020,8,17,20,30,41.96
24236,2020,8,17,21,0,35.87
24237,2020,8,17,21,30,35.87
24238,2020,8,17,22,0,32.09
24239,2020,8,17,22,30,32.09
24240,2020,8,17,23,0,30.57
24241,2020,8,17,23,30,30.57
24242,2020,8,18,0,0,28.4
24243,2020,8,18,0,30,28.4
24244,2020,8,18,1,0,27.7
24245,2020,8,18,1,30,27.7
24246,2020,8,18,2,0,27.2
24247,2020,8,18,2,30,27.2
24248,2020,8,18,3,0,28.97
24249,2020,8,18,3,30,28.97
24250,2020,8,18,4,0,32.75
24251,2020,8,18,4,30,32.75
24252,2020,8,18,5,0,36.28
24253,2020,8,18,5,30,36.28
24254,2020,8,18,6,0,41.3
24255,2020,8,18,6,30,41.3
24256,2020,8,18,7,0,45.58
24257,2020,8,18,7,30,45.58
24258,2020,8,18,8,0,41.05
24259,2020,8,18,8,30,41.05
24260,2020,8,18,9,0,38.27
24261,2020,8,18,9,30,38.27
24262,2020,8,18,10,0,37.94
24263,2020,8,18,10,30,37.94
24264,2020,8,18,11,0,38.1
24265,2020,8,18,11,30,38.1
24266,2020,8,18,12,0,33.94
24267,2020,8,18,12,30,33.94
24268,2020,8,18,13,0,33.44
24269,2020,8,18,13,30,33.44
24270,2020,8,18,14,0,34.92
24271,2020,8,18,14,30,34.92
24272,2020,8,18,15,0,40.73
24273,2020,8,18,15,30,40.73
24274,2020,8,18,16,0,48.86
24275,2020,8,18,16,30,48.86
24276,2020,8,18,17,0,54.13
24277,2020,8,18,17,30,54.13
24278,2020,8,18,18,0,51.69
24279,2020,8,18,18,30,51.69
24280,2020,8,18,19,0,48.41
24281,2020,8,18,19,30,48.41
24282,2020,8,18,20,0,45.74
24283,2020,8,18,20,30,45.74
24284,2020,8,18,21,0,37.3
24285,2020,8,18,21,30,37.3
24286,2020,8,18,22,0,34.88
24287,2020,8,18,22,30,34.88
24288,2020,8,18,23,0,31.38
24289,2020,8,18,23,30,31.38
24290,2020,8,19,0,0,30.1
24291,2020,8,19,0,30,30.1
24292,2020,8,19,1,0,28.21
24293,2020,8,19,1,30,28.21
24294,2020,8,19,2,0,28.0
24295,2020,8,19,2,30,28.0
24296,2020,8,19,3,0,30.8
24297,2020,8,19,3,30,30.8
24298,2020,8,19,4,0,34.62
24299,2020,8,19,4,30,34.62
24300,2020,8,19,5,0,37.73
24301,2020,8,19,5,30,37.73
24302,2020,8,19,6,0,40.78
24303,2020,8,19,6,30,40.78
24304,2020,8,19,7,0,47.7
24305,2020,8,19,7,30,47.7
24306,2020,8,19,8,0,49.52
24307,2020,8,19,8,30,49.52
24308,2020,8,19,9,0,48.48
24309,2020,8,19,9,30,48.48
24310,2020,8,19,10,0,48.42
24311,2020,8,19,10,30,48.42
24312,2020,8,19,11,0,48.48
24313,2020,8,19,11,30,48.48
24314,2020,8,19,12,0,38.6
24315,2020,8,19,12,30,38.6
24316,2020,8,19,13,0,31.06
24317,2020,8,19,13,30,31.06
24318,2020,8,19,14,0,32.47
24319,2020,8,19,14,30,32.47
24320,2020,8,19,15,0,38.91
24321,2020,8,19,15,30,38.91
24322,2020,8,19,16,0,42.48
24323,2020,8,19,16,30,42.48
24324,2020,8,19,17,0,46.55
24325,2020,8,19,17,30,46.55
24326,2020,8,19,18,0,41.34
24327,2020,8,19,18,30,41.34
24328,2020,8,19,19,0,36.21
24329,2020,8,19,19,30,36.21
24330,2020,8,19,20,0,35.14
24331,2020,8,19,20,30,35.14
24332,2020,8,19,21,0,30.0
24333,2020,8,19,21,30,30.0
24334,2020,8,19,22,0,30.72
24335,2020,8,19,22,30,30.72
24336,2020,8,19,23,0,26.39
24337,2020,8,19,23,30,26.39
24338,2020,8,20,0,0,22.99
24339,2020,8,20,0,30,22.99
24340,2020,8,20,1,0,22.03
24341,2020,8,20,1,30,22.03
24342,2020,8,20,2,0,22.0
24343,2020,8,20,2,30,22.0
24344,2020,8,20,3,0,24.51
24345,2020,8,20,3,30,24.51
24346,2020,8,20,4,0,29.02
24347,2020,8,20,4,30,29.02
24348,2020,8,20,5,0,33.3
24349,2020,8,20,5,30,33.3
24350,2020,8,20,6,0,35.04
24351,2020,8,20,6,30,35.04
24352,2020,8,20,7,0,37.48
24353,2020,8,20,7,30,37.48
24354,2020,8,20,8,0,37.01
24355,2020,8,20,8,30,37.01
24356,2020,8,20,9,0,35.39
24357,2020,8,20,9,30,35.39
24358,2020,8,20,10,0,35.97
24359,2020,8,20,10,30,35.97
24360,2020,8,20,11,0,39.35
24361,2020,8,20,11,30,39.35
24362,2020,8,20,12,0,34.17
24363,2020,8,20,12,30,34.17
24364,2020,8,20,13,0,33.42
24365,2020,8,20,13,30,33.42
24366,2020,8,20,14,0,34.0
24367,2020,8,20,14,30,34.0
24368,2020,8,20,15,0,40.0
24369,2020,8,20,15,30,40.0
24370,2020,8,20,16,0,44.29
24371,2020,8,20,16,30,44.29
24372,2020,8,20,17,0,55.23
24373,2020,8,20,17,30,55.23
24374,2020,8,20,18,0,50.76
24375,2020,8,20,18,30,50.76
24376,2020,8,20,19,0,44.0
24377,2020,8,20,19,30,44.0
24378,2020,8,20,20,0,38.97
24379,2020,8,20,20,30,38.97
24380,2020,8,20,21,0,34.0
24381,2020,8,20,21,30,34.0
24382,2020,8,20,22,0,32.04
24383,2020,8,20,22,30,32.04
24384,2020,8,20,23,0,26.3
24385,2020,8,20,23,30,26.3
24386,2020,8,21,0,0,21.3
24387,2020,8,21,0,30,21.3
24388,2020,8,21,1,0,20.33
24389,2020,8,21,1,30,20.33
24390,2020,8,21,2,0,18.36
24391,2020,8,21,2,30,18.36
24392,2020,8,21,3,0,15.9
24393,2020,8,21,3,30,15.9
24394,2020,8,21,4,0,24.66
24395,2020,8,21,4,30,24.66
24396,2020,8,21,5,0,31.28
24397,2020,8,21,5,30,31.28
24398,2020,8,21,6,0,36.14
24399,2020,8,21,6,30,36.14
24400,2020,8,21,7,0,37.67
24401,2020,8,21,7,30,37.67
24402,2020,8,21,8,0,42.0
24403,2020,8,21,8,30,42.0
24404,2020,8,21,9,0,36.0
24405,2020,8,21,9,30,36.0
24406,2020,8,21,10,0,33.15
24407,2020,8,21,10,30,33.15
24408,2020,8,21,11,0,34.0
24409,2020,8,21,11,30,34.0
24410,2020,8,21,12,0,29.4
24411,2020,8,21,12,30,29.4
24412,2020,8,21,13,0,26.1
24413,2020,8,21,13,30,26.1
24414,2020,8,21,14,0,25.81
24415,2020,8,21,14,30,25.81
24416,2020,8,21,15,0,36.2
24417,2020,8,21,15,30,36.2
24418,2020,8,21,16,0,43.36
24419,2020,8,21,16,30,43.36
24420,2020,8,21,17,0,44.97
24421,2020,8,21,17,30,44.97
24422,2020,8,21,18,0,40.55
24423,2020,8,21,18,30,40.55
24424,2020,8,21,19,0,40.69
24425,2020,8,21,19,30,40.69
24426,2020,8,21,20,0,37.56
24427,2020,8,21,20,30,37.56
24428,2020,8,21,21,0,34.22
24429,2020,8,21,21,30,34.22
24430,2020,8,21,22,0,29.13
24431,2020,8,21,22,30,29.13
24432,2020,8,21,23,0,23.08
24433,2020,8,21,23,30,23.08
24434,2020,8,22,0,0,21.05
24435,2020,8,22,0,30,21.05
24436,2020,8,22,1,0,19.13
24437,2020,8,22,1,30,19.13
24438,2020,8,22,2,0,18.56
24439,2020,8,22,2,30,18.56
24440,2020,8,22,3,0,17.69
24441,2020,8,22,3,30,17.69
24442,2020,8,22,4,0,20.57
24443,2020,8,22,4,30,20.57
24444,2020,8,22,5,0,22.0
24445,2020,8,22,5,30,22.0
24446,2020,8,22,6,0,27.4
24447,2020,8,22,6,30,27.4
24448,2020,8,22,7,0,27.66
24449,2020,8,22,7,30,27.66
24450,2020,8,22,8,0,32.91
24451,2020,8,22,8,30,32.91
24452,2020,8,22,9,0,31.6
24453,2020,8,22,9,30,31.6
24454,2020,8,22,10,0,28.0
24455,2020,8,22,10,30,28.0
24456,2020,8,22,11,0,26.0
24457,2020,8,22,11,30,26.0
24458,2020,8,22,12,0,26.0
24459,2020,8,22,12,30,26.0
24460,2020,8,22,13,0,24.8
24461,2020,8,22,13,30,24.8
24462,2020,8,22,14,0,24.0
24463,2020,8,22,14,30,24.0
24464,2020,8,22,15,0,31.93
24465,2020,8,22,15,30,31.93
24466,2020,8,22,16,0,38.87
24467,2020,8,22,16,30,38.87
24468,2020,8,22,17,0,43.31
24469,2020,8,22,17,30,43.31
24470,2020,8,22,18,0,45.08
24471,2020,8,22,18,30,45.08
24472,2020,8,22,19,0,47.09
24473,2020,8,22,19,30,47.09
24474,2020,8,22,20,0,45.0
24475,2020,8,22,20,30,45.0
24476,2020,8,22,21,0,39.0
24477,2020,8,22,21,30,39.0
24478,2020,8,22,22,0,38.0
24479,2020,8,22,22,30,38.0
24480,2020,8,22,23,0,27.4
24481,2020,8,22,23,30,27.4
24482,2020,8,23,0,0,20.56
24483,2020,8,23,0,30,20.56
24484,2020,8,23,1,0,17.95
24485,2020,8,23,1,30,17.95
24486,2020,8,23,2,0,16.85
24487,2020,8,23,2,30,16.85
24488,2020,8,23,3,0,19.1
24489,2020,8,23,3,30,19.1
24490,2020,8,23,4,0,20.9
24491,2020,8,23,4,30,20.9
24492,2020,8,23,5,0,24.33
24493,2020,8,23,5,30,24.33
24494,2020,8,23,6,0,23.53
24495,2020,8,23,6,30,23.53
24496,2020,8,23,7,0,31.03
24497,2020,8,23,7,30,31.03
24498,2020,8,23,8,0,32.34
24499,2020,8,23,8,30,32.34
24500,2020,8,23,9,0,40.0
24501,2020,8,23,9,30,40.0
24502,2020,8,23,10,0,38.89
24503,2020,8,23,10,30,38.89
24504,2020,8,23,11,0,39.74
24505,2020,8,23,11,30,39.74
24506,2020,8,23,12,0,35.48
24507,2020,8,23,12,30,35.48
24508,2020,8,23,13,0,32.09
24509,2020,8,23,13,30,32.09
24510,2020,8,23,14,0,32.0
24511,2020,8,23,14,30,32.0
24512,2020,8,23,15,0,44.99
24513,2020,8,23,15,30,44.99
24514,2020,8,23,16,0,53.9
24515,2020,8,23,16,30,53.9
24516,2020,8,23,17,0,57.62
24517,2020,8,23,17,30,57.62
24518,2020,8,23,18,0,55.36
24519,2020,8,23,18,30,55.36
24520,2020,8,23,19,0,59.0
24521,2020,8,23,19,30,59.0
24522,2020,8,23,20,0,53.5
24523,2020,8,23,20,30,53.5
24524,2020,8,23,21,0,41.34
24525,2020,8,23,21,30,41.34
24526,2020,8,23,22,0,29.75
24527,2020,8,23,22,30,29.75
24528,2020,8,23,23,0,25.96
24529,2020,8,23,23,30,25.96
24530,2020,8,24,0,0,25.21
24531,2020,8,24,0,30,25.21
24532,2020,8,24,1,0,23.68
24533,2020,8,24,1,30,23.68
24534,2020,8,24,2,0,23.68
24535,2020,8,24,2,30,23.68
24536,2020,8,24,3,0,26.73
24537,2020,8,24,3,30,26.73
24538,2020,8,24,4,0,36.68
24539,2020,8,24,4,30,36.68
24540,2020,8,24,5,0,46.04
24541,2020,8,24,5,30,46.04
24542,2020,8,24,6,0,49.0
24543,2020,8,24,6,30,49.0
24544,2020,8,24,7,0,50.0
24545,2020,8,24,7,30,50.0
24546,2020,8,24,8,0,54.0
24547,2020,8,24,8,30,54.0
24548,2020,8,24,9,0,55.07
24549,2020,8,24,9,30,55.07
24550,2020,8,24,10,0,54.49
24551,2020,8,24,10,30,54.49
24552,2020,8,24,11,0,62.0
24553,2020,8,24,11,30,62.0
24554,2020,8,24,12,0,55.0
24555,2020,8,24,12,30,55.0
24556,2020,8,24,13,0,50.0
24557,2020,8,24,13,30,50.0
24558,2020,8,24,14,0,54.0
24559,2020,8,24,14,30,54.0
24560,2020,8,24,15,0,61.06
24561,2020,8,24,15,30,61.06
24562,2020,8,24,16,0,81.93
24563,2020,8,24,16,30,81.93
24564,2020,8,24,17,0,87.01
24565,2020,8,24,17,30,87.01
24566,2020,8,24,18,0,68.5
24567,2020,8,24,18,30,68.5
24568,2020,8,24,19,0,61.18
24569,2020,8,24,19,30,61.18
24570,2020,8,24,20,0,51.0
24571,2020,8,24,20,30,51.0
24572,2020,8,24,21,0,40.67
24573,2020,8,24,21,30,40.67
24574,2020,8,24,22,0,39.9
24575,2020,8,24,22,30,39.9
24576,2020,8,24,23,0,35.35
24577,2020,8,24,23,30,35.35
24578,2020,8,25,0,0,31.88
24579,2020,8,25,0,30,31.88
24580,2020,8,25,1,0,28.9
24581,2020,8,25,1,30,28.9
24582,2020,8,25,2,0,28.75
24583,2020,8,25,2,30,28.75
24584,2020,8,25,3,0,30.0
24585,2020,8,25,3,30,30.0
24586,2020,8,25,4,0,28.0
24587,2020,8,25,4,30,28.0
24588,2020,8,25,5,0,31.04
24589,2020,8,25,5,30,31.04
24590,2020,8,25,6,0,42.43
24591,2020,8,25,6,30,42.43
24592,2020,8,25,7,0,39.91
24593,2020,8,25,7,30,39.91
24594,2020,8,25,8,0,39.0
24595,2020,8,25,8,30,39.0
24596,2020,8,25,9,0,36.78
24597,2020,8,25,9,30,36.78
24598,2020,8,25,10,0,37.0
24599,2020,8,25,10,30,37.0
24600,2020,8,25,11,0,34.99
24601,2020,8,25,11,30,34.99
24602,2020,8,25,12,0,32.59
24603,2020,8,25,12,30,32.59
24604,2020,8,25,13,0,32.25
24605,2020,8,25,13,30,32.25
24606,2020,8,25,14,0,32.96
24607,2020,8,25,14,30,32.96
24608,2020,8,25,15,0,36.05
24609,2020,8,25,15,30,36.05
24610,2020,8,25,16,0,38.16
24611,2020,8,25,16,30,38.16
24612,2020,8,25,17,0,39.14
24613,2020,8,25,17,30,39.14
24614,2020,8,25,18,0,39.98
24615,2020,8,25,18,30,39.98
24616,2020,8,25,19,0,39.12
24617,2020,8,25,19,30,39.12
24618,2020,8,25,20,0,36.94
24619,2020,8,25,20,30,36.94
24620,2020,8,25,21,0,25.5
24621,2020,8,25,21,30,25.5
24622,2020,8,25,22,0,22.94
24623,2020,8,25,22,30,22.94
24624,2020,8,25,23,0,12.0
24625,2020,8,25,23,30,12.0
24626,2020,8,26,0,0,9.2
24627,2020,8,26,0,30,9.2
24628,2020,8,26,1,0,8.32
24629,2020,8,26,1,30,8.32
24630,2020,8,26,2,0,7.63
24631,2020,8,26,2,30,7.63
24632,2020,8,26,3,0,16.0
24633,2020,8,26,3,30,16.0
24634,2020,8,26,4,0,28.83
24635,2020,8,26,4,30,28.83
24636,2020,8,26,5,0,34.29
24637,2020,8,26,5,30,34.29
24638,2020,8,26,6,0,34.96
24639,2020,8,26,6,30,34.96
24640,2020,8,26,7,0,35.0
24641,2020,8,26,7,30,35.0
24642,2020,8,26,8,0,38.0
24643,2020,8,26,8,30,38.0
24644,2020,8,26,9,0,39.98
24645,2020,8,26,9,30,39.98
24646,2020,8,26,10,0,39.35
24647,2020,8,26,10,30,39.35
24648,2020,8,26,11,0,39.11
24649,2020,8,26,11,30,39.11
24650,2020,8,26,12,0,39.3
24651,2020,8,26,12,30,39.3
24652,2020,8,26,13,0,38.34
24653,2020,8,26,13,30,38.34
24654,2020,8,26,14,0,37.25
24655,2020,8,26,14,30,37.25
24656,2020,8,26,15,0,45.3
24657,2020,8,26,15,30,45.3
24658,2020,8,26,16,0,55.32
24659,2020,8,26,16,30,55.32
24660,2020,8,26,17,0,74.99
24661,2020,8,26,17,30,74.99
24662,2020,8,26,18,0,68.6
24663,2020,8,26,18,30,68.6
24664,2020,8,26,19,0,74.3
24665,2020,8,26,19,30,74.3
24666,2020,8,26,20,0,59.92
24667,2020,8,26,20,30,59.92
24668,2020,8,26,21,0,47.1
24669,2020,8,26,21,30,47.1
24670,2020,8,26,22,0,41.17
24671,2020,8,26,22,30,41.17
24672,2020,8,26,23,0,37.2
24673,2020,8,26,23,30,37.2
24674,2020,8,27,0,0,34.55
24675,2020,8,27,0,30,34.55
24676,2020,8,27,1,0,33.92
24677,2020,8,27,1,30,33.92
24678,2020,8,27,2,0,32.24
24679,2020,8,27,2,30,32.24
24680,2020,8,27,3,0,32.32
24681,2020,8,27,3,30,32.32
24682,2020,8,27,4,0,37.67
24683,2020,8,27,4,30,37.67
24684,2020,8,27,5,0,43.94
24685,2020,8,27,5,30,43.94
24686,2020,8,27,6,0,48.08
24687,2020,8,27,6,30,48.08
24688,2020,8,27,7,0,62.44
24689,2020,8,27,7,30,62.44
24690,2020,8,27,8,0,62.41
24691,2020,8,27,8,30,62.41
24692,2020,8,27,9,0,58.69
24693,2020,8,27,9,30,58.69
24694,2020,8,27,10,0,61.1
24695,2020,8,27,10,30,61.1
24696,2020,8,27,11,0,69.5
24697,2020,8,27,11,30,69.5
24698,2020,8,27,12,0,69.3
24699,2020,8,27,12,30,69.3
24700,2020,8,27,13,0,60.0
24701,2020,8,27,13,30,60.0
24702,2020,8,27,14,0,51.5
24703,2020,8,27,14,30,51.5
24704,2020,8,27,15,0,65.0
24705,2020,8,27,15,30,65.0
24706,2020,8,27,16,0,99.4
24707,2020,8,27,16,30,99.4
24708,2020,8,27,17,0,89.94
24709,2020,8,27,17,30,89.94
24710,2020,8,27,18,0,83.36
24711,2020,8,27,18,30,83.36
24712,2020,8,27,19,0,63.91
24713,2020,8,27,19,30,63.91
24714,2020,8,27,20,0,53.41
24715,2020,8,27,20,30,53.41
24716,2020,8,27,21,0,42.42
24717,2020,8,27,21,30,42.42
24718,2020,8,27,22,0,36.85
24719,2020,8,27,22,30,36.85
24720,2020,8,27,23,0,34.2
24721,2020,8,27,23,30,34.2
24722,2020,8,28,0,0,31.84
24723,2020,8,28,0,30,31.84
24724,2020,8,28,1,0,29.77
24725,2020,8,28,1,30,29.77
24726,2020,8,28,2,0,29.35
24727,2020,8,28,2,30,29.35
24728,2020,8,28,3,0,30.4
24729,2020,8,28,3,30,30.4
24730,2020,8,28,4,0,37.48
24731,2020,8,28,4,30,37.48
24732,2020,8,28,5,0,41.92
24733,2020,8,28,5,30,41.92
24734,2020,8,28,6,0,44.0
24735,2020,8,28,6,30,44.0
24736,2020,8,28,7,0,44.94
24737,2020,8,28,7,30,44.94
24738,2020,8,28,8,0,44.8
24739,2020,8,28,8,30,44.8
24740,2020,8,28,9,0,44.01
24741,2020,8,28,9,30,44.01
24742,2020,8,28,10,0,42.18
24743,2020,8,28,10,30,42.18
24744,2020,8,28,11,0,40.65
24745,2020,8,28,11,30,40.65
24746,2020,8,28,12,0,37.99
24747,2020,8,28,12,30,37.99
24748,2020,8,28,13,0,35.18
24749,2020,8,28,13,30,35.18
24750,2020,8,28,14,0,35.18
24751,2020,8,28,14,30,35.18
24752,2020,8,28,15,0,41.34
24753,2020,8,28,15,30,41.34
24754,2020,8,28,16,0,44.12
24755,2020,8,28,16,30,44.12
24756,2020,8,28,17,0,47.92
24757,2020,8,28,17,30,47.92
24758,2020,8,28,18,0,46.3
24759,2020,8,28,18,30,46.3
24760,2020,8,28,19,0,42.91
24761,2020,8,28,19,30,42.91
24762,2020,8,28,20,0,38.84
24763,2020,8,28,20,30,38.84
24764,2020,8,28,21,0,35.93
24765,2020,8,28,21,30,35.93
24766,2020,8,28,22,0,34.05
24767,2020,8,28,22,30,34.05
24768,2020,8,28,23,0,31.0
24769,2020,8,28,23,30,31.0
24770,2020,8,29,0,0,26.94
24771,2020,8,29,0,30,26.94
24772,2020,8,29,1,0,25.65
24773,2020,8,29,1,30,25.65
24774,2020,8,29,2,0,24.81
24775,2020,8,29,2,30,24.81
24776,2020,8,29,3,0,25.41
24777,2020,8,29,3,30,25.41
24778,2020,8,29,4,0,25.94
24779,2020,8,29,4,30,25.94
24780,2020,8,29,5,0,29.16
24781,2020,8,29,5,30,29.16
24782,2020,8,29,6,0,33.0
24783,2020,8,29,6,30,33.0
24784,2020,8,29,7,0,35.41
24785,2020,8,29,7,30,35.41
24786,2020,8,29,8,0,38.0
24787,2020,8,29,8,30,38.0
24788,2020,8,29,9,0,38.42
24789,2020,8,29,9,30,38.42
24790,2020,8,29,10,0,38.44
24791,2020,8,29,10,30,38.44
24792,2020,8,29,11,0,38.46
24793,2020,8,29,11,30,38.46
24794,2020,8,29,12,0,33.8
24795,2020,8,29,12,30,33.8
24796,2020,8,29,13,0,31.97
24797,2020,8,29,13,30,31.97
24798,2020,8,29,14,0,32.9
24799,2020,8,29,14,30,32.9
24800,2020,8,29,15,0,34.21
24801,2020,8,29,15,30,34.21
24802,2020,8,29,16,0,42.94
24803,2020,8,29,16,30,42.94
24804,2020,8,29,17,0,46.72
